player_id,num_sessions,total_playtime,in_game_purchases,days_since_last_session,level_reached,churn,avg_session_length,achievements_unlocked,social_interactions,session_avg_time,country_Brazil,country_Canada,country_Germany,country_India,country_Japan,country_UK,country_USA,device_Mobile,device_PC
P0453,25,57.23373429020986,2,29,13,1,2.2893493716083944,47,6,2.2893493716083944,False,False,True,False,False,False,False,False,True
P0454,22,31.43506366509053,1,11,72,0,1.428866530231388,53,2,1.4288665302313879,False,False,True,False,False,False,False,False,False
P0455,22,63.0373409658391,0,15,56,0,2.865333680265413,47,0,2.8653336802654135,False,False,False,False,False,False,True,False,False
P0456,24,63.30936255900113,3,4,5,0,2.637890106625047,5,4,2.637890106625047,False,False,False,True,False,False,False,True,False
P0457,24,38.55070843732128,4,19,12,1,1.6062795182217198,33,5,1.6062795182217202,False,False,False,False,False,True,False,False,False
P0458,32,50.56906753171403,6,24,41,1,1.5802833603660635,62,2,1.5802833603660635,False,False,False,False,False,True,False,False,False
P0459,23,60.24993489216604,4,11,3,0,2.6195623866159146,77,3,2.6195623866159146,False,False,False,True,False,False,False,False,False
P0460,17,46.86029270630958,2,20,99,1,2.7564878062535048,47,6,2.7564878062535048,False,False,False,False,False,True,False,False,True
P0461,18,66.09467071649019,1,24,33,1,3.6719261509161214,22,9,3.6719261509161214,False,False,False,True,False,False,False,False,True
P0462,23,85.45808741929042,4,10,86,0,3.7155690182300174,83,6,3.7155690182300183,False,True,False,False,False,False,False,False,True
P0463,24,38.21020951047527,2,8,50,0,1.5920920629364694,12,4,1.5920920629364697,False,False,False,False,False,False,True,True,False
P0464,20,29.284330952693377,3,29,56,1,1.464216547634669,46,2,1.464216547634669,False,False,False,False,False,False,False,True,False
P0465,22,54.55727893407314,2,17,9,1,2.479876315185143,43,6,2.479876315185143,False,False,False,False,False,False,True,True,False
P0466,19,60.82343757689216,3,29,82,1,3.2012335566785346,31,7,3.2012335566785346,False,False,False,False,True,False,False,False,True
P0467,15,46.53700439232846,0,24,50,1,3.1024669594885643,25,2,3.1024669594885643,False,False,False,False,False,False,True,False,False
P0468,23,71.79890994981551,2,2,29,0,3.1216917369485,52,6,3.1216917369485,False,False,False,True,False,False,False,True,False
P0469,12,29.920913004151267,2,19,39,1,2.493409417012605,13,8,2.4934094170126055,False,False,False,False,True,False,False,True,False
P0470,22,60.393779345474165,2,16,91,1,2.745171788430644,51,4,2.745171788430644,False,False,False,True,False,False,False,False,True
P0471,30,40.9120876886166,3,13,45,0,1.36373625628722,35,6,1.36373625628722,False,False,False,False,False,False,False,True,False
P0472,19,75.79066859310944,2,0,17,0,3.988982557532076,7,6,3.988982557532076,True,False,False,False,False,False,False,False,False
P0473,19,79.88773029752177,2,16,56,1,4.204617384080093,39,1,4.204617384080093,False,False,False,False,True,False,False,False,True
P0474,19,38.50015118324978,3,24,98,1,2.0263237464868307,85,7,2.0263237464868302,False,False,False,False,False,False,False,False,True
P0475,27,41.7566429613713,5,26,46,1,1.5465423319026408,21,6,1.5465423319026408,False,False,False,False,False,False,False,False,False
P0476,16,62.89381830469703,3,7,67,0,3.930863644043564,15,5,3.9308636440435643,False,False,False,False,False,True,False,False,False
P0477,22,44.19304025315728,0,4,69,0,2.0087745569616944,90,3,2.0087745569616944,False,False,False,False,False,True,False,False,False
P0478,26,49.31883173101642,2,4,14,0,1.896878143500632,59,7,1.8968781435006314,True,False,False,False,False,False,False,True,False
P0479,33,50.38082630813615,3,8,67,0,1.526691706307156,59,4,1.5266917063071561,True,False,False,False,False,False,False,False,False
P0480,24,21.20490265703516,2,2,23,0,0.8835376107097982,9,2,0.8835376107097983,False,False,False,False,False,False,True,False,True
P0481,14,49.79243380858644,3,18,94,1,3.5566024148990314,24,7,3.5566024148990314,False,False,False,False,False,False,False,False,False
P0482,28,39.6540833890374,2,22,61,1,1.4162172638941928,30,5,1.416217263894193,True,False,False,False,False,False,False,False,True
P0483,24,42.60315766400342,0,8,23,0,1.7751315693334755,20,8,1.7751315693334757,False,False,False,True,False,False,False,False,True
P0484,14,71.65448005203221,2,21,27,1,5.118177146573729,90,7,5.118177146573729,False,False,False,False,False,False,False,True,False
P0485,22,31.152396585811157,1,29,54,1,1.4160180266277798,80,5,1.41601802662778,False,False,True,False,False,False,False,False,False
P0486,16,62.19807780121966,2,17,10,1,3.887379862576229,32,4,3.887379862576229,False,False,False,True,False,False,False,True,False
P0487,11,45.81555604502287,2,15,89,0,4.165050549547534,30,3,4.165050549547534,False,False,False,False,True,False,False,False,False
P0488,17,45.80359747256249,4,0,77,0,2.694329263091911,89,9,2.694329263091911,True,False,False,False,False,False,False,False,False
P0489,17,61.85557844077567,0,1,16,0,3.6385634376926874,20,4,3.6385634376926865,False,False,False,False,False,True,False,False,False
P0490,18,55.10076941853336,2,13,41,0,3.061153856585187,35,8,3.061153856585187,False,False,False,True,False,False,False,False,False
P0491,21,58.55919495829296,0,13,98,0,2.788533093252046,64,4,2.788533093252046,False,False,False,False,False,True,False,False,False
P0492,24,64.52276990799291,0,0,55,0,2.688448746166371,3,2,2.688448746166371,False,False,False,True,False,False,False,False,True
P0493,20,45.03037425225016,1,25,61,1,2.251518712612508,67,2,2.251518712612508,False,False,False,False,False,True,False,False,True
P0494,14,40.81644898238375,2,25,86,1,2.915460641598839,89,5,2.915460641598839,False,True,False,False,False,False,False,False,False
P0495,22,33.72274210163303,0,24,81,1,1.5328519137105925,3,8,1.5328519137105923,False,False,False,True,False,False,False,False,True
P0496,21,37.61884205031567,1,15,87,0,1.791373430967413,8,5,1.791373430967413,False,False,False,False,True,False,False,True,False
P0497,18,94.23641637963088,4,14,49,0,5.235356465535049,29,6,5.235356465535049,False,False,False,False,False,True,False,True,False
P0498,13,68.67019371105181,3,25,73,1,5.282322593157831,44,3,5.282322593157831,False,False,True,False,False,False,False,True,False
P0499,7,29.73388450687968,4,14,52,1,4.247697786697097,3,5,4.247697786697097,False,False,False,False,True,False,False,False,False
P0500,19,30.163130648846447,2,11,2,0,1.58753319204455,68,8,1.58753319204455,False,False,False,False,False,False,True,False,False
P0501,21,57.22799092577737,2,15,96,0,2.725142425037017,22,4,2.7251424250370175,False,False,False,True,False,False,False,False,True
P0502,24,58.2089719606695,2,13,50,0,2.4253738316945626,15,5,2.4253738316945626,False,False,True,False,False,False,False,False,True
P0503,15,58.23325752976047,1,28,86,1,3.8822171686506977,21,1,3.882217168650698,False,False,False,False,False,False,True,False,True
P0504,22,46.175663096694535,1,23,43,1,2.0988937771224787,71,5,2.0988937771224787,False,False,False,True,False,False,False,True,False
P0505,23,48.118186099956496,1,14,77,0,2.0920950478241958,47,6,2.0920950478241953,False,False,True,False,False,False,False,True,False
P0506,18,54.91819286239036,1,22,8,1,3.0510107145772425,61,3,3.0510107145772425,False,False,True,False,False,False,False,True,False
P0507,21,51.28839509439996,3,14,59,0,2.44230452830476,96,6,2.44230452830476,False,False,False,False,True,False,False,True,False
P0508,19,16.71049440878697,2,18,65,1,0.8794997057256301,59,5,0.8794997057256301,False,True,False,False,False,False,False,False,True
P0509,20,46.553005541372094,2,7,81,0,2.3276502770686047,79,5,2.3276502770686047,False,False,True,False,False,False,False,False,False
P0510,12,37.2289034860953,2,1,12,0,3.1024086238412747,4,6,3.1024086238412747,False,True,False,False,False,False,False,False,False
P0511,16,52.62817128362768,0,1,4,0,3.28926070522673,79,6,3.28926070522673,True,False,False,False,False,False,False,True,False
P0512,26,94.77888503905116,1,26,77,1,3.645341732271198,6,7,3.6453417322711985,False,False,False,False,True,False,False,False,False
P0513,15,55.51222498211457,4,9,95,0,3.7008149988076378,50,6,3.7008149988076378,False,False,False,False,False,False,False,False,False
P0514,22,45.297054707414034,2,2,41,0,2.0589570321551838,64,5,2.0589570321551833,False,False,False,False,False,True,False,False,False
P0515,21,63.827022529658784,4,22,7,1,3.039382025221846,8,6,3.0393820252218466,False,False,False,False,True,False,False,True,False
P0516,16,57.24031830813819,4,16,87,1,3.577519894258637,81,6,3.577519894258637,False,False,False,False,False,False,True,False,True
P0517,12,56.30141735677762,2,7,88,0,4.691784779731468,44,5,4.691784779731468,False,False,False,False,False,True,False,False,True
P0518,17,59.10275889823507,1,27,69,1,3.4766328763667684,46,10,3.4766328763667684,False,False,False,False,False,True,False,False,False
P0519,23,80.84815347244312,3,22,69,1,3.5151371074975266,66,4,3.5151371074975266,False,False,False,False,False,False,False,False,True
P0520,18,33.03667347011127,3,3,81,0,1.835370748339515,23,8,1.835370748339515,False,True,False,False,False,False,False,False,True
P0521,26,57.104481152171815,1,13,30,0,2.1963261981604543,91,6,2.1963261981604543,False,False,False,False,False,False,False,True,False
P0522,19,36.10428305027692,1,20,73,1,1.9002254236987848,9,4,1.9002254236987852,False,False,False,False,False,False,False,True,False
P0523,20,58.33268969513372,4,9,6,0,2.916634484756686,72,5,2.916634484756686,False,False,False,False,False,True,False,False,False
P0524,27,36.21970232770858,1,28,89,1,1.3414704565817994,76,4,1.3414704565817994,False,False,True,False,False,False,False,False,False
P0525,17,43.73949779592373,4,0,19,0,2.572911635054337,47,6,2.572911635054337,False,True,False,False,False,False,False,False,False
P0526,27,45.57365128643141,0,3,80,0,1.687913010608571,34,2,1.6879130106085707,False,False,False,False,False,True,False,True,False
P0527,22,64.63725079017064,3,0,85,0,2.9380568540986656,53,2,2.9380568540986656,False,True,False,False,False,False,False,False,True
P0528,23,63.77681665913621,3,16,66,1,2.772905072136357,86,9,2.772905072136357,True,False,False,False,False,False,False,True,False
P0529,15,31.314239353304234,3,25,10,1,2.087615956886949,80,1,2.087615956886949,False,True,False,False,False,False,False,True,False
P0530,34,50.82401166499773,2,16,16,1,1.4948238724999334,70,3,1.4948238724999332,False,False,False,True,False,False,False,False,True
P0531,25,39.35630217876241,1,6,37,0,1.5742520871504966,15,4,1.5742520871504966,False,False,True,False,False,False,False,False,True
P0532,19,31.122426339869985,0,22,79,1,1.6380224389405251,52,3,1.6380224389405256,False,False,False,False,False,False,True,False,False
P0533,18,46.74474424363444,2,19,77,1,2.596930235757469,39,2,2.596930235757469,False,False,False,True,False,False,False,False,True
P0534,15,45.3727581731627,2,14,77,0,3.0248505448775136,99,6,3.0248505448775136,False,False,False,True,False,False,False,False,True
P0535,33,86.40074729518284,2,12,32,0,2.618204463490389,19,2,2.618204463490389,False,False,False,False,False,False,False,False,True
P0536,22,56.49439738041044,3,27,47,1,2.56792715365502,87,7,2.56792715365502,False,False,False,False,False,False,False,False,True
P0537,24,29.33573748868644,3,1,72,0,1.222322395361935,68,10,1.222322395361935,False,False,False,True,False,False,False,False,False
P0538,33,41.52838993743587,1,27,43,1,1.2584360587101775,44,1,1.2584360587101777,False,False,False,False,False,True,False,False,False
P0539,16,65.32074943144097,2,18,82,1,4.082546839465061,5,2,4.082546839465061,False,True,False,False,False,False,False,False,True
P0540,15,81.32664159304888,1,23,36,1,5.421776106203258,91,4,5.421776106203258,False,True,False,False,False,False,False,False,True
P0541,18,26.210250316430624,2,12,26,0,1.456125017579479,68,4,1.456125017579479,False,False,False,False,True,False,False,False,False
P0542,19,21.801134222914325,0,23,10,1,1.1474281169954907,48,8,1.1474281169954907,False,False,False,False,False,True,False,False,False
P0543,22,78.06447763057673,1,10,31,0,3.548385346844397,38,6,3.548385346844397,False,False,True,False,False,False,False,False,True
P0544,15,55.84421266056356,1,26,97,1,3.722947510704237,1,2,3.722947510704237,False,False,False,False,False,True,False,True,False
P0545,22,36.9756090218545,2,21,29,1,1.6807095009933866,38,6,1.6807095009933866,False,False,False,False,False,True,False,False,False
P0546,21,58.01943629183653,1,14,5,0,2.762830299611263,20,8,2.762830299611263,False,False,False,False,False,True,False,False,False
P0547,16,10.463783914746834,1,9,77,0,0.6539864946716771,39,8,0.6539864946716771,False,False,True,False,False,False,False,False,False
P0548,17,50.05063259895741,2,8,1,0,2.9441548587622006,81,2,2.9441548587622,False,False,False,False,True,False,False,False,True
P0549,20,54.91731759264628,4,26,87,1,2.745865879632314,53,5,2.745865879632314,False,False,True,False,False,False,False,False,True
P0550,9,63.86405209306744,0,27,3,1,7.096005788118605,11,4,7.096005788118605,True,False,False,False,False,False,False,False,False
P0551,19,34.791560715611936,1,8,67,0,1.8311347745058917,80,3,1.8311347745058915,False,False,False,False,True,False,False,False,True
P0552,17,51.28530742105038,4,19,71,1,3.016782789473552,36,8,3.016782789473552,True,False,False,False,False,False,False,False,True
P0553,9,36.11863060910619,2,27,35,1,4.013181178789576,37,3,4.013181178789576,True,False,False,False,False,False,False,False,False
P0554,19,53.83075633511476,1,0,15,0,2.833197701848145,14,7,2.8331977018481456,True,False,False,False,False,False,False,False,True
P0555,20,36.56980516455464,1,16,67,1,1.828490258227732,6,2,1.8284902582277318,False,True,False,False,False,False,False,True,False
P0556,14,43.87848741259669,3,11,93,0,3.134177672328335,77,1,3.134177672328335,False,False,False,True,False,False,False,False,True
P0557,17,35.062769078146566,1,9,30,0,2.0625158281262688,49,5,2.0625158281262688,False,False,False,True,False,False,False,False,True
P0558,16,59.76704362735485,3,4,82,0,3.7354402267096782,64,4,3.7354402267096782,True,False,False,False,False,False,False,False,False
P0559,33,62.87676674984998,3,29,75,1,1.905356568177272,66,4,1.905356568177272,True,False,False,False,False,False,False,False,False
P0560,22,46.4806914506388,2,28,43,1,2.1127587023017638,43,4,2.1127587023017638,False,False,False,False,False,False,True,True,False
P0561,26,50.57356992440042,2,17,60,1,1.945137304784632,30,3,1.9451373047846314,False,False,False,False,False,False,False,False,True
P0562,29,28.27112878049684,4,14,40,0,0.9748665096723048,42,0,0.9748665096723049,False,False,False,True,False,False,False,True,False
P0563,20,45.50485027989819,1,5,65,0,2.2752425139949097,76,2,2.2752425139949097,False,False,False,False,False,False,False,True,False
P0564,26,49.24693074437383,1,6,29,0,1.8941127209374549,47,3,1.8941127209374549,False,False,False,False,False,False,False,False,False
P0565,23,89.31189636544963,2,16,74,1,3.883125928932592,81,4,3.8831259289325923,False,False,False,False,False,False,True,False,True
P0566,16,33.320494613387545,1,5,92,0,2.0825309133367216,80,2,2.0825309133367216,False,False,False,False,False,False,False,False,False
P0567,18,71.96265858128656,3,7,95,0,3.9979254767381422,80,6,3.9979254767381422,False,False,False,False,True,False,False,True,False
P0568,13,64.95288160198712,3,11,19,0,4.996375507845163,60,5,4.996375507845163,False,False,False,False,False,False,True,True,False
P0569,21,54.20954606735204,4,20,3,1,2.5814069555881924,74,1,2.5814069555881924,False,False,False,False,False,False,False,False,False
P0570,26,76.379307262927,1,13,36,0,2.93766566395873,83,8,2.9376656639587306,False,False,False,False,False,False,False,False,False
P0571,18,55.58158208910295,1,11,43,0,3.0878656716168305,9,6,3.0878656716168305,False,False,False,False,False,True,False,False,False
P0572,24,55.83738793501893,1,22,15,1,2.326557830625789,28,1,2.326557830625789,False,False,False,False,False,False,False,False,False
P0573,24,49.20319020473682,1,9,97,0,2.050132925197368,47,9,2.0501329251973677,False,True,False,False,False,False,False,False,False
P0574,25,68.35353323627942,2,21,41,1,2.7341413294511767,97,3,2.7341413294511767,False,False,False,False,True,False,False,True,False
P0575,21,66.44703850716326,0,19,90,1,3.164144690817298,80,9,3.164144690817298,False,False,True,False,False,False,False,False,False
P0576,18,40.614840687556814,1,14,80,0,2.2563800381976007,61,4,2.2563800381976007,False,False,False,True,False,False,False,False,True
P0577,19,30.211292081018488,2,6,36,0,1.5900680042641309,12,3,1.5900680042641309,True,False,False,False,False,False,False,True,False
P0578,18,46.955290439065145,4,25,97,1,2.60862724661473,43,7,2.60862724661473,False,False,False,False,False,False,False,True,False
P0579,16,37.99942153403531,0,8,84,0,2.3749638458772067,46,5,2.3749638458772067,False,False,False,False,True,False,False,False,True
P0580,16,49.04713138076967,0,9,77,0,3.0654457112981044,63,6,3.0654457112981044,True,False,False,False,False,False,False,False,True
P0581,21,68.56157202026209,1,9,33,0,3.2648367628696238,90,3,3.2648367628696233,False,False,True,False,False,False,False,True,False
P0582,22,43.14047517369815,1,15,5,0,1.9609306897135523,52,7,1.9609306897135523,False,False,False,False,True,False,False,False,False
P0583,18,49.35764928032638,4,28,78,1,2.7420916266847986,89,5,2.7420916266847986,False,False,False,True,False,False,False,True,False
P0584,20,50.87034102212593,2,6,91,0,2.543517051106297,91,8,2.5435170511062966,False,False,False,False,True,False,False,True,False
P0585,18,62.72646323307927,2,27,87,1,3.4848035129488486,76,7,3.4848035129488486,True,False,False,False,False,False,False,False,True
P0586,21,16.29665999023092,2,29,14,1,0.7760314281062344,75,3,0.7760314281062344,True,False,False,False,False,False,False,True,False
P0587,21,40.89949557852055,5,4,68,0,1.9475950275485976,43,5,1.9475950275485976,False,False,False,False,False,True,False,False,False
P0588,31,53.16925538419209,3,22,83,1,1.7151372704578094,27,9,1.7151372704578094,False,False,False,False,False,False,False,False,True
P0589,15,68.00118434640292,4,2,47,0,4.533412289760195,1,5,4.533412289760195,False,False,False,False,False,False,True,True,False
P0590,18,42.621463287406925,3,17,54,1,2.367859071522607,56,6,2.367859071522607,False,False,False,False,True,False,False,True,False
P0591,20,21.85170940937189,0,10,4,0,1.0925854704685944,56,4,1.0925854704685944,True,False,False,False,False,False,False,False,False
P0592,17,59.295671689492046,3,14,94,0,3.487980687617179,33,6,3.487980687617179,False,True,False,False,False,False,False,True,False
P0593,24,40.46956416761556,2,20,83,1,1.6862318403173149,86,6,1.6862318403173149,False,False,False,True,False,False,False,True,False
P0594,17,32.155000113644576,3,19,95,1,1.8914705949202693,57,5,1.8914705949202693,False,True,False,False,False,False,False,True,False
P0595,23,40.63481915430164,3,4,95,0,1.7667312675783322,51,6,1.7667312675783322,False,False,True,False,False,False,False,True,False
P0596,19,47.232119635162256,1,23,9,1,2.485901033429593,28,4,2.4859010334295926,False,False,False,False,True,False,False,False,False
P0597,15,40.92883003192681,1,11,53,0,2.7285886687951204,34,4,2.7285886687951204,False,False,False,False,False,True,False,True,False
P0598,15,16.916509143513963,4,3,77,0,1.127767276234264,74,7,1.127767276234264,False,False,False,True,False,False,False,True,False
P0599,23,63.45599295330698,0,14,78,0,2.7589562153611733,47,7,2.7589562153611733,False,False,False,False,False,True,False,True,False
P0600,21,69.12312561918083,2,8,60,0,3.291577410437182,32,5,3.291577410437182,False,False,False,False,False,False,True,False,True
P0601,32,59.772829870092586,3,6,46,0,1.867900933440393,74,3,1.8679009334403933,True,False,False,False,False,False,False,False,False
P0602,24,32.93471494362775,1,9,54,0,1.3722797893178231,72,3,1.3722797893178231,False,False,False,False,False,False,False,False,True
P0603,30,46.97762699078723,0,28,74,1,1.5659208996929077,77,3,1.5659208996929077,False,False,False,True,False,False,False,False,True
P0604,16,49.90218027155813,3,27,95,1,3.118886266972383,8,2,3.118886266972383,False,False,True,False,False,False,False,False,False
P0605,21,58.98191584342865,2,22,37,1,2.808662659210888,47,6,2.808662659210888,False,False,False,False,False,False,False,False,True
P0606,18,60.02510733077121,1,12,23,0,3.334728185042845,66,3,3.334728185042845,False,False,False,False,True,False,False,False,True
P0607,24,38.98739301832256,2,28,27,1,1.6244747090967735,92,3,1.6244747090967733,False,False,False,False,False,False,True,False,True
P0608,25,51.22993334620341,1,7,70,0,2.049197333848136,82,11,2.049197333848136,False,False,False,False,False,False,True,False,False
P0609,22,56.85920606922862,0,11,90,0,2.584509366783119,35,4,2.584509366783119,False,False,False,False,False,True,False,True,False
P0610,22,71.83733483220149,2,21,66,1,3.265333401463704,95,10,3.265333401463704,False,False,False,False,False,False,True,False,False
P0611,21,60.56759809737085,0,23,61,1,2.88417133797004,70,8,2.88417133797004,False,False,False,True,False,False,False,False,False
P0612,16,61.83585031063279,3,18,77,1,3.864740644414549,91,3,3.8647406444145496,False,False,False,False,False,True,False,False,False
P0613,21,51.257399418940416,2,25,51,1,2.4408285437590678,43,7,2.4408285437590673,False,False,False,False,False,False,False,False,True
P0614,16,71.15688717805256,4,25,50,1,4.447305448628285,81,5,4.447305448628285,False,False,False,False,False,False,True,True,False
P0615,21,56.14644193939246,1,29,19,1,2.673640092352022,59,3,2.673640092352022,False,False,False,False,True,False,False,False,False
P0616,23,37.08368134739644,0,0,1,0,1.6123339716259324,62,5,1.6123339716259324,False,False,False,False,False,False,False,False,False
P0617,19,71.05054955187786,0,15,40,0,3.739502607993572,4,6,3.739502607993572,False,False,True,False,False,False,False,True,False
P0618,14,60.46854908808541,4,21,32,1,4.319182077720386,86,5,4.319182077720386,False,False,False,False,True,False,False,True,False
P0619,23,43.354339683072766,0,16,22,1,1.884971290568381,85,5,1.884971290568381,False,True,False,False,False,False,False,True,False
P0620,17,42.80760548901135,5,24,93,1,2.51809444053008,89,2,2.5180944405300796,False,False,False,True,False,False,False,False,True
P0621,15,54.44863317711143,0,29,66,1,3.629908878474095,75,6,3.6299088784740956,False,False,True,False,False,False,False,True,False
P0622,16,56.94777192901377,3,17,40,1,3.5592357455633605,39,5,3.5592357455633605,False,False,True,False,False,False,False,False,True
P0623,12,52.9593839844681,2,10,38,0,4.413281998705675,18,4,4.413281998705675,False,False,False,False,False,True,False,False,False
P0624,12,54.66963010164327,1,17,48,1,4.555802508470273,46,7,4.555802508470273,True,False,False,False,False,False,False,False,True
P0625,16,75.49936061864571,1,6,55,0,4.718710038665357,64,5,4.718710038665357,False,False,False,False,False,True,False,True,False
P0626,26,66.07314728352328,1,17,75,1,2.541274895520126,66,6,2.541274895520126,False,False,False,True,False,False,False,False,True
P0627,20,52.85953386897536,2,25,81,1,2.642976693448768,90,6,2.642976693448768,False,False,False,True,False,False,False,True,False
P0628,18,64.11965871151224,3,7,55,0,3.56220326175068,17,6,3.56220326175068,False,False,False,False,False,True,False,False,True
P0629,21,34.512141447086904,2,5,51,0,1.6434353070041383,49,3,1.6434353070041383,True,False,False,False,False,False,False,False,False
P0630,19,55.968905749202136,3,29,60,1,2.9457318815369544,29,5,2.9457318815369544,False,False,False,False,True,False,False,False,True
P0631,15,77.13959524599665,3,6,8,0,5.142639683066443,65,4,5.142639683066443,False,False,False,False,False,True,False,False,False
P0632,16,46.7293115691144,1,22,86,1,2.9205819730696496,4,8,2.92058197306965,False,False,False,True,False,False,False,True,False
P0633,13,37.28549107071373,2,21,68,1,2.86811469774721,92,3,2.86811469774721,True,False,False,False,False,False,False,False,False
P0634,24,40.21866667110409,2,9,75,0,1.6757777779626704,96,2,1.6757777779626704,False,False,False,True,False,False,False,True,False
P0635,22,33.655504439864174,2,10,72,0,1.5297956563574624,41,1,1.5297956563574624,True,False,False,False,False,False,False,True,False
P0636,28,38.22857137808445,4,24,9,1,1.3653061206458734,83,7,1.3653061206458734,True,False,False,False,False,False,False,False,False
P0637,19,44.44237852114957,1,12,90,0,2.339072553744714,93,3,2.3390725537447143,False,False,False,False,False,False,False,False,False
P0638,20,28.916494712320368,0,8,2,0,1.4458247356160183,4,2,1.4458247356160183,False,False,False,False,False,True,False,False,True
P0639,20,50.23427500924405,1,6,80,0,2.511713750462202,49,4,2.5117137504622025,False,False,False,False,False,True,False,False,True
P0640,13,63.53415760679971,2,8,95,0,4.887242892830747,84,6,4.887242892830747,False,False,False,False,False,True,False,False,False
P0641,14,36.38365729779619,0,12,70,0,2.5988326641282997,57,2,2.5988326641282993,True,False,False,False,False,False,False,False,False
P0642,24,72.78925885462652,1,25,85,1,3.0328857856094387,78,7,3.0328857856094387,True,False,False,False,False,False,False,False,False
P0643,17,57.66188132791392,0,2,90,0,3.3918753722302304,83,4,3.3918753722302304,False,False,False,True,False,False,False,False,False
P0644,13,65.45870878436085,2,2,59,0,5.035285291104681,7,10,5.035285291104681,False,False,True,False,False,False,False,True,False
P0645,21,40.13248169221794,2,0,19,0,1.911070556772283,30,8,1.9110705567722828,False,False,False,False,False,True,False,False,False
P0646,19,62.81787840599924,3,20,28,1,3.3062041266315387,11,6,3.3062041266315387,False,False,False,False,False,False,False,False,False
P0647,21,33.6209914940703,0,19,72,1,1.6009995949557287,20,7,1.6009995949557287,False,True,False,False,False,False,False,False,False
P0648,28,63.35371251254763,5,1,14,0,2.262632589733844,93,3,2.262632589733844,False,False,False,True,False,False,False,False,False
P0649,14,52.577590096902966,5,24,24,1,3.7555421497787833,61,4,3.7555421497787833,False,False,False,True,False,False,False,True,False
P0650,18,58.29876829977175,1,2,44,0,3.2388204610984306,90,8,3.2388204610984306,False,False,False,False,False,False,True,False,True
P0651,24,32.36608091562722,4,14,56,0,1.3485867048178009,89,5,1.3485867048178009,False,False,False,False,False,True,False,False,True
P0652,12,36.57395236585093,2,23,90,1,3.047829363820911,32,4,3.047829363820911,False,False,False,False,True,False,False,False,True
P0653,15,58.958423273800776,3,5,95,0,3.9305615515867194,25,4,3.9305615515867185,False,False,False,True,False,False,False,False,True
P0654,22,35.77477993663699,2,29,51,1,1.6261263607562269,89,5,1.6261263607562269,False,False,False,False,False,False,True,False,True
P0655,28,56.94809438148685,3,12,32,0,2.0338605136245302,99,5,2.0338605136245302,False,True,False,False,False,False,False,True,False
P0656,21,29.492932903096317,2,20,50,1,1.4044253763379198,39,4,1.40442537633792,False,False,False,False,False,False,False,False,True
P0657,15,62.72261319000002,2,0,41,0,4.1815075460000015,64,3,4.1815075460000015,False,True,False,False,False,False,False,True,False
P0658,19,31.512150278472365,2,19,66,1,1.6585342251827562,58,6,1.6585342251827562,False,False,False,False,True,False,False,True,False
P0659,18,58.28449906519285,2,18,25,1,3.238027725844047,14,8,3.238027725844047,False,False,False,False,False,True,False,False,True
P0660,32,59.38446400469002,0,0,61,0,1.855764500146563,0,5,1.855764500146563,True,False,False,False,False,False,False,False,True
P0661,17,39.54842272355638,4,27,66,1,2.326377807268022,10,5,2.326377807268022,False,False,False,False,False,False,True,False,True
P0662,19,58.7303985062709,4,20,42,1,3.091073605593205,54,3,3.0910736055932055,True,False,False,False,False,False,False,False,False
P0663,22,53.90663395000334,1,21,65,1,2.45030154318197,1,5,2.45030154318197,False,True,False,False,False,False,False,True,False
P0664,22,41.91737215710893,3,1,36,0,1.9053350980504056,64,5,1.9053350980504058,False,True,False,False,False,False,False,False,True
P0665,15,34.87167973885688,0,14,76,0,2.324778649257125,94,10,2.3247786492571256,False,False,True,False,False,False,False,False,False
P0666,24,20.560614624911317,2,13,9,0,0.8566922760379714,43,4,0.8566922760379715,False,False,True,False,False,False,False,True,False
P0667,11,55.244750709495406,0,18,36,1,5.022250064499582,15,4,5.022250064499582,False,False,False,False,False,False,False,False,False
P0668,14,26.52795842956917,3,10,92,0,1.894854173540655,21,9,1.894854173540655,False,False,False,False,True,False,False,False,False
P0669,17,51.430162991619625,2,29,38,1,3.0253037053893896,17,5,3.0253037053893896,False,False,True,False,False,False,False,False,True
P0670,23,46.04827675876626,1,14,33,0,2.002098989511577,46,4,2.0020989895115764,False,False,True,False,False,False,False,True,False
P0671,25,60.18714163157293,0,5,42,0,2.407485665262917,80,2,2.407485665262917,False,False,False,False,True,False,False,False,False
P0672,17,45.46931750765204,0,19,61,1,2.6746657357442376,29,4,2.674665735744238,False,False,False,True,False,False,False,True,False
P0673,20,45.05828320479363,4,8,46,0,2.2529141602396816,9,4,2.2529141602396816,False,False,True,False,False,False,False,False,True
P0674,19,60.97806056432444,2,4,86,0,3.2093716086486546,98,5,3.2093716086486546,False,False,False,True,False,False,False,True,False
P0675,18,55.02587043626176,2,19,89,1,3.0569928020145425,57,2,3.0569928020145425,False,False,False,True,False,False,False,False,False
P0676,24,54.74233935774167,3,1,61,0,2.2809308065725697,61,8,2.2809308065725697,False,False,False,False,False,True,False,False,False
P0677,19,57.03901384712789,5,5,18,0,3.002053360375152,84,3,3.002053360375152,False,False,False,True,False,False,False,True,False
P0678,24,26.96641815189341,3,25,70,1,1.1236007563288923,79,5,1.1236007563288921,False,False,False,True,False,False,False,False,False
P0679,20,61.35183019980473,0,17,82,1,3.0675915099902364,5,4,3.0675915099902364,False,False,True,False,False,False,False,False,False
